"","date","store_nbr","family","sales","onpromotion"
"18703","2013-01-11",33,"MEATS",200.68001,0
"18736","2013-01-11",34,"MEATS",170.215,0
"18769","2013-01-11",35,"MEATS",51.106,0
"18802","2013-01-11",36,"MEATS",0,0
"18835","2013-01-11",37,"MEATS",426.134,0
"18868","2013-01-11",38,"MEATS",203.744,0
"18901","2013-01-11",39,"MEATS",114.142,0
"18934","2013-01-11",4,"MEATS",443.183,0
"18967","2013-01-11",40,"MEATS",42.826,0
"19000","2013-01-11",41,"MEATS",130.396,0
"19033","2013-01-11",42,"MEATS",0,0
"19066","2013-01-11",43,"MEATS",126.986,0
"19099","2013-01-11",44,"MEATS",1469.279,0
"19132","2013-01-11",45,"MEATS",1119.319,0
"19165","2013-01-11",46,"MEATS",1499.63,0
"19198","2013-01-11",47,"MEATS",1956.562,0
"19231","2013-01-11",48,"MEATS",1797.6431,0
"19264","2013-01-11",49,"MEATS",526.321,0
"19297","2013-01-11",5,"MEATS",350.702,0
"19330","2013-01-11",50,"MEATS",702.727,0
"19363","2013-01-11",51,"MEATS",711.131,0
"19396","2013-01-11",52,"MEATS",0,0
"19429","2013-01-11",53,"MEATS",0,0
"19462","2013-01-11",54,"MEATS",38.849,0
"19495","2013-01-11",6,"MEATS",558.723,0
"19528","2013-01-11",7,"MEATS",764.945,0
"19561","2013-01-11",8,"MEATS",1076.629,0
"19594","2013-01-11",9,"MEATS",275.324,0
"19627","2013-01-12",1,"MEATS",260.07098,0
"19660","2013-01-12",10,"MEATS",218.261,0
"19693","2013-01-12",11,"MEATS",549.6,0
"19726","2013-01-12",12,"MEATS",151.967,0
"19759","2013-01-12",13,"MEATS",211.33499,0
"19792","2013-01-12",14,"MEATS",626.836,0
"19825","2013-01-12",15,"MEATS",112.189,0
"19858","2013-01-12",16,"MEATS",61.305,0
"19891","2013-01-12",17,"MEATS",242.009,0
"19924","2013-01-12",18,"MEATS",90.157,0
"19957","2013-01-12",19,"MEATS",148.823,0
"19990","2013-01-12",2,"MEATS",514.734,0
"20023","2013-01-12",20,"MEATS",0,0
"20056","2013-01-12",21,"MEATS",0,0
"20089","2013-01-12",22,"MEATS",0,0
"20122","2013-01-12",23,"MEATS",700.571,0
"20155","2013-01-12",24,"MEATS",426.618,0
"20188","2013-01-12",25,"MEATS",229.117,0
"20221","2013-01-12",26,"MEATS",289.23502,0
"20254","2013-01-12",27,"MEATS",238.306,0
"20287","2013-01-12",28,"MEATS",94.4,0
"20320","2013-01-12",29,"MEATS",0,0
"20353","2013-01-12",3,"MEATS",852.19403,0
"20386","2013-01-12",30,"MEATS",58.44,0
"20419","2013-01-12",31,"MEATS",225.759,0
"20452","2013-01-12",32,"MEATS",57.142002,0
"20485","2013-01-12",33,"MEATS",200.369,0
"20518","2013-01-12",34,"MEATS",177.001,0
"20551","2013-01-12",35,"MEATS",93.837006,0
"20584","2013-01-12",36,"MEATS",0,0
"20617","2013-01-12",37,"MEATS",289.382,0
"20650","2013-01-12",38,"MEATS",241.096,0
"20683","2013-01-12",39,"MEATS",156.509,0
"20716","2013-01-12",4,"MEATS",412.044,0
"20749","2013-01-12",40,"MEATS",57.746,0
"20782","2013-01-12",41,"MEATS",157.30699,0
"20815","2013-01-12",42,"MEATS",0,0
"20848","2013-01-12",43,"MEATS",117.065,0
"20881","2013-01-12",44,"MEATS",1157.607,0
"20914","2013-01-12",45,"MEATS",1349.558,0
"20947","2013-01-12",46,"MEATS",1259.142,0
"20980","2013-01-12",47,"MEATS",996.314,0
"21013","2013-01-12",48,"MEATS",1201.828,0
"21046","2013-01-12",49,"MEATS",550.457,0
"21079","2013-01-12",5,"MEATS",376.978,0
"21112","2013-01-12",50,"MEATS",1141.828,0
"21145","2013-01-12",51,"MEATS",748.244,0
"21178","2013-01-12",52,"MEATS",0,0
"21211","2013-01-12",53,"MEATS",0,0
"21244","2013-01-12",54,"MEATS",50.541,0
"21277","2013-01-12",6,"MEATS",494.592,0
"21310","2013-01-12",7,"MEATS",422.167,0
"21343","2013-01-12",8,"MEATS",669.774,0
"21376","2013-01-12",9,"MEATS",348.592,0
"21409","2013-01-13",1,"MEATS",131.269,0
"21442","2013-01-13",10,"MEATS",251.812,0
"21475","2013-01-13",11,"MEATS",741.62396,0
"21508","2013-01-13",12,"MEATS",196.198,0
"21541","2013-01-13",13,"MEATS",84.555,0
"21574","2013-01-13",14,"MEATS",363.491,0
"21607","2013-01-13",15,"MEATS",126.29,0
"21640","2013-01-13",16,"MEATS",137.339,0
"21673","2013-01-13",17,"MEATS",232.379,0
"21706","2013-01-13",18,"MEATS",133.395,0
"21739","2013-01-13",19,"MEATS",147.468,0
"21772","2013-01-13",2,"MEATS",600.295,0
"21805","2013-01-13",20,"MEATS",0,0
"21838","2013-01-13",21,"MEATS",0,0
"21871","2013-01-13",22,"MEATS",0,0
"21904","2013-01-13",23,"MEATS",377.626,0
"21937","2013-01-13",24,"MEATS",407.825,0
"21970","2013-01-13",25,"MEATS",132.44699,0
"22003","2013-01-13",26,"MEATS",350.03,0
"22036","2013-01-13",27,"MEATS",227.347,0
"22069","2013-01-13",28,"MEATS",204.719,0
"22102","2013-01-13",29,"MEATS",0,0
"22135","2013-01-13",3,"MEATS",879.024,0
"22168","2013-01-13",30,"MEATS",59.834,0
"22201","2013-01-13",31,"MEATS",363.181,0
"22234","2013-01-13",32,"MEATS",68.345,0
"22267","2013-01-13",33,"MEATS",223.781,0
"22300","2013-01-13",34,"MEATS",153.26001,0
"22333","2013-01-13",35,"MEATS",110.761,0
"22366","2013-01-13",36,"MEATS",0,0
"22399","2013-01-13",37,"MEATS",217.645,0
"22432","2013-01-13",38,"MEATS",260.489,0
"22465","2013-01-13",39,"MEATS",151.839,0
"22498","2013-01-13",4,"MEATS",578.521,0
"22531","2013-01-13",40,"MEATS",91.72,0
"22564","2013-01-13",41,"MEATS",161.338,0
"22597","2013-01-13",42,"MEATS",0,0
"22630","2013-01-13",43,"MEATS",139.253,0
"22663","2013-01-13",44,"MEATS",1290.928,0
"22696","2013-01-13",45,"MEATS",1492.53,0
"22729","2013-01-13",46,"MEATS",1551.514,0
"22762","2013-01-13",47,"MEATS",1120.754,0
"22795","2013-01-13",48,"MEATS",1541.472,0
"22828","2013-01-13",49,"MEATS",695.802,0
"22861","2013-01-13",5,"MEATS",438.581,0
"22894","2013-01-13",50,"MEATS",903.013,0
"22927","2013-01-13",51,"MEATS",782.692,0
"22960","2013-01-13",52,"MEATS",0,0
"22993","2013-01-13",53,"MEATS",0,0
"23026","2013-01-13",54,"MEATS",81.822,0
"23059","2013-01-13",6,"MEATS",727.13,0
"23092","2013-01-13",7,"MEATS",457.223,0
"23125","2013-01-13",8,"MEATS",565.997,0
"23158","2013-01-13",9,"MEATS",391.827,0
"23191","2013-01-14",1,"MEATS",311.573,0
"23224","2013-01-14",10,"MEATS",270.191,0
"23257","2013-01-14",11,"MEATS",605.25903,0
"23290","2013-01-14",12,"MEATS",129.843,0
"23323","2013-01-14",13,"MEATS",184.019,0
"23356","2013-01-14",14,"MEATS",541.464,0
"23389","2013-01-14",15,"MEATS",110.225,0
"23422","2013-01-14",16,"MEATS",79.590004,0
"23455","2013-01-14",17,"MEATS",294.937,0
"23488","2013-01-14",18,"MEATS",65.899,0
"23521","2013-01-14",19,"MEATS",110.590004,0
"23554","2013-01-14",2,"MEATS",405.733,0
"23587","2013-01-14",20,"MEATS",0,0
"23620","2013-01-14",21,"MEATS",0,0
"23653","2013-01-14",22,"MEATS",0,0
"23686","2013-01-14",23,"MEATS",408.102,0
"23719","2013-01-14",24,"MEATS",346.993,0
"23752","2013-01-14",25,"MEATS",142.74,0
"23785","2013-01-14",26,"MEATS",307.132,0
"23818","2013-01-14",27,"MEATS",159.906,0
"23851","2013-01-14",28,"MEATS",102.605995,0
"23884","2013-01-14",29,"MEATS",0,0
"23917","2013-01-14",3,"MEATS",605.791,0
"23950","2013-01-14",30,"MEATS",60.347,0
"23983","2013-01-14",31,"MEATS",150.411,0
"24016","2013-01-14",32,"MEATS",61.975998,0
"24049","2013-01-14",33,"MEATS",215.90001,0
"24082","2013-01-14",34,"MEATS",213.464,0
"24115","2013-01-14",35,"MEATS",112.604,0
"24148","2013-01-14",36,"MEATS",0,0
"24181","2013-01-14",37,"MEATS",219.425,0
"24214","2013-01-14",38,"MEATS",200.686,0
"24247","2013-01-14",39,"MEATS",98.999,0
"24280","2013-01-14",4,"MEATS",326.013,0
"24313","2013-01-14",40,"MEATS",50.316,0
"24346","2013-01-14",41,"MEATS",112.911,0
"24379","2013-01-14",42,"MEATS",0,0
"24412","2013-01-14",43,"MEATS",93.979004,0
"24445","2013-01-14",44,"MEATS",730.133,0
"24478","2013-01-14",45,"MEATS",887.288,0
"24511","2013-01-14",46,"MEATS",1272.978,0
"24544","2013-01-14",47,"MEATS",618.954,0
"24577","2013-01-14",48,"MEATS",678.261,0
"24610","2013-01-14",49,"MEATS",348.951,0
"24643","2013-01-14",5,"MEATS",316.186,0
"24676","2013-01-14",50,"MEATS",978.705,0
"24709","2013-01-14",51,"MEATS",582.241,0
"24742","2013-01-14",52,"MEATS",0,0
"24775","2013-01-14",53,"MEATS",0,0
"24808","2013-01-14",54,"MEATS",60.74,0
"24841","2013-01-14",6,"MEATS",440.638,0
"24874","2013-01-14",7,"MEATS",395.295,0
"24907","2013-01-14",8,"MEATS",437.655,0
"24940","2013-01-14",9,"MEATS",309.522,0
"24973","2013-01-15",1,"MEATS",287.346,0
"25006","2013-01-15",10,"MEATS",266.42502,0
"25039","2013-01-15",11,"MEATS",636.97797,0
"25072","2013-01-15",12,"MEATS",138.455,0
"25105","2013-01-15",13,"MEATS",158.215,0
"25138","2013-01-15",14,"MEATS",432.779,0
"25171","2013-01-15",15,"MEATS",105.811005,0
"25204","2013-01-15",16,"MEATS",111.093,0
"25237","2013-01-15",17,"MEATS",235.974,0
"25270","2013-01-15",18,"MEATS",79.39,0
"25303","2013-01-15",19,"MEATS",122.394,0
"25336","2013-01-15",2,"MEATS",499.735,0
"25369","2013-01-15",20,"MEATS",0,0
"25402","2013-01-15",21,"MEATS",0,0
"25435","2013-01-15",22,"MEATS",0,0
"25468","2013-01-15",23,"MEATS",6201.722,0
"25501","2013-01-15",24,"MEATS",403.201,0
"25534","2013-01-15",25,"MEATS",124.959,0
"25567","2013-01-15",26,"MEATS",264.005,0
"25600","2013-01-15",27,"MEATS",159.144,0
"25633","2013-01-15",28,"MEATS",122.732,0
"25666","2013-01-15",29,"MEATS",0,0
"25699","2013-01-15",3,"MEATS",679.824,0
"25732","2013-01-15",30,"MEATS",68.09,0
"25765","2013-01-15",31,"MEATS",167.349,0
"25798","2013-01-15",32,"MEATS",74.952,0
"25831","2013-01-15",33,"MEATS",183.557,0
"25864","2013-01-15",34,"MEATS",202.081,0
"25897","2013-01-15",35,"MEATS",118.129,0
"25930","2013-01-15",36,"MEATS",0,0
"25963","2013-01-15",37,"MEATS",237.548,0
"25996","2013-01-15",38,"MEATS",133.89,0
"26029","2013-01-15",39,"MEATS",120.567,0
"26062","2013-01-15",4,"MEATS",308.187,0
"26095","2013-01-15",40,"MEATS",77.333,0
"26128","2013-01-15",41,"MEATS",107.048004,0
"26161","2013-01-15",42,"MEATS",0,0
"26194","2013-01-15",43,"MEATS",136.332,0
"26227","2013-01-15",44,"MEATS",672.329,0
"26260","2013-01-15",45,"MEATS",921.183,0
"26293","2013-01-15",46,"MEATS",993.164,0
"26326","2013-01-15",47,"MEATS",733.413,0
"26359","2013-01-15",48,"MEATS",840.388,0
"26392","2013-01-15",49,"MEATS",398.344,0
"26425","2013-01-15",5,"MEATS",312.388,0
"26458","2013-01-15",50,"MEATS",950.95996,0
"26491","2013-01-15",51,"MEATS",940.285,0
"26524","2013-01-15",52,"MEATS",0,0
"26557","2013-01-15",53,"MEATS",0,0
"26590","2013-01-15",54,"MEATS",55.773,0
"26623","2013-01-15",6,"MEATS",421.174,0
"26656","2013-01-15",7,"MEATS",500.332,0
"26689","2013-01-15",8,"MEATS",419.811,0
"26722","2013-01-15",9,"MEATS",341.298,0
"26755","2013-01-16",1,"MEATS",369.492,0
"26788","2013-01-16",10,"MEATS",173.05,0
"26821","2013-01-16",11,"MEATS",615.584,0
"26854","2013-01-16",12,"MEATS",148.553,0
"26887","2013-01-16",13,"MEATS",107.873,0
"26920","2013-01-16",14,"MEATS",396.185,0
"26953","2013-01-16",15,"MEATS",109.694,0
"26986","2013-01-16",16,"MEATS",53.299,0
"27019","2013-01-16",17,"MEATS",189.121,0
"27052","2013-01-16",18,"MEATS",87.574,0
"27085","2013-01-16",19,"MEATS",117.486,0
"27118","2013-01-16",2,"MEATS",557.73,0
"27151","2013-01-16",20,"MEATS",0,0
"27184","2013-01-16",21,"MEATS",0,0
"27217","2013-01-16",22,"MEATS",0,0
"27250","2013-01-16",23,"MEATS",502.45798,0
"27283","2013-01-16",24,"MEATS",487.254,0
"27316","2013-01-16",25,"MEATS",328.02,0
"27349","2013-01-16",26,"MEATS",316.887,0
"27382","2013-01-16",27,"MEATS",194.666,0
"27415","2013-01-16",28,"MEATS",100.606,0
"27448","2013-01-16",29,"MEATS",0,0
"27481","2013-01-16",3,"MEATS",722.673,0
"27514","2013-01-16",30,"MEATS",48.423,0
"27547","2013-01-16",31,"MEATS",143.826,0
"27580","2013-01-16",32,"MEATS",72.649,0
"27613","2013-01-16",33,"MEATS",170.089,0
"27646","2013-01-16",34,"MEATS",195.024,0
"27679","2013-01-16",35,"MEATS",67,0
"27712","2013-01-16",36,"MEATS",0,0
"27745","2013-01-16",37,"MEATS",286.466,0
"27778","2013-01-16",38,"MEATS",154.461,0
"27811","2013-01-16",39,"MEATS",95.316,0
"27844","2013-01-16",4,"MEATS",420.762,0
"27877","2013-01-16",40,"MEATS",33.203,0
"27910","2013-01-16",41,"MEATS",99.504,0
"27943","2013-01-16",42,"MEATS",0,0
"27976","2013-01-16",43,"MEATS",151.456,0
"28009","2013-01-16",44,"MEATS",884.018,0
"28042","2013-01-16",45,"MEATS",1171.003,0
"28075","2013-01-16",46,"MEATS",1179.623,0
"28108","2013-01-16",47,"MEATS",755.755,0
"28141","2013-01-16",48,"MEATS",844.489,0
"28174","2013-01-16",49,"MEATS",515.612,0
"28207","2013-01-16",5,"MEATS",379.60098,0
"28240","2013-01-16",50,"MEATS",856.3,0
"28273","2013-01-16",51,"MEATS",786.48,0
"28306","2013-01-16",52,"MEATS",0,0
"28339","2013-01-16",53,"MEATS",0,0
"28372","2013-01-16",54,"MEATS",27.976,0
"28405","2013-01-16",6,"MEATS",405.922,0
"28438","2013-01-16",7,"MEATS",502.224,0
"28471","2013-01-16",8,"MEATS",603.296,0
"28504","2013-01-16",9,"MEATS",330.164,0
"28537","2013-01-17",1,"MEATS",280.879,0
"28570","2013-01-17",10,"MEATS",182.614,0
"28603","2013-01-17",11,"MEATS",613.201,0
"28636","2013-01-17",12,"MEATS",179.656,0
"28669","2013-01-17",13,"MEATS",120.789,0
"28702","2013-01-17",14,"MEATS",364.647,0
"28735","2013-01-17",15,"MEATS",124.998,0
"28768","2013-01-17",16,"MEATS",99.271996,0
"28801","2013-01-17",17,"MEATS",200.84,0
"28834","2013-01-17",18,"MEATS",166.505,0
"28867","2013-01-17",19,"MEATS",139.591,0
"28900","2013-01-17",2,"MEATS",395.59702,0
"28933","2013-01-17",20,"MEATS",0,0
"28966","2013-01-17",21,"MEATS",0,0
"28999","2013-01-17",22,"MEATS",0,0
"29032","2013-01-17",23,"MEATS",640.377,0
"29065","2013-01-17",24,"MEATS",510.583,0
"29098","2013-01-17",25,"MEATS",110.412,0
"29131","2013-01-17",26,"MEATS",589.765,0
"29164","2013-01-17",27,"MEATS",151.573,0
"29197","2013-01-17",28,"MEATS",107.448,0
"29230","2013-01-17",29,"MEATS",0,0
"29263","2013-01-17",3,"MEATS",510.388,0
"29296","2013-01-17",30,"MEATS",62.848,0
"29329","2013-01-17",31,"MEATS",259.595,0
"29362","2013-01-17",32,"MEATS",67.573,0
"29395","2013-01-17",33,"MEATS",236.076,0
"29428","2013-01-17",34,"MEATS",220.065,0
"29461","2013-01-17",35,"MEATS",111.496,0
"29494","2013-01-17",36,"MEATS",0,0
"29527","2013-01-17",37,"MEATS",203.526,0
"29560","2013-01-17",38,"MEATS",146.283,0
"29593","2013-01-17",39,"MEATS",165.286,0
"29626","2013-01-17",4,"MEATS",316.297,0
"29659","2013-01-17",40,"MEATS",72.231,0
"29692","2013-01-17",41,"MEATS",98.434,0
"29725","2013-01-17",42,"MEATS",0,0
"29758","2013-01-17",43,"MEATS",94.985,0
"29791","2013-01-17",44,"MEATS",774.418,0
"29824","2013-01-17",45,"MEATS",899.37,0
"29857","2013-01-17",46,"MEATS",958.765,0
"29890","2013-01-17",47,"MEATS",558.758,0
"29923","2013-01-17",48,"MEATS",1106.741,0
"29956","2013-01-17",49,"MEATS",349.18298,0
"29989","2013-01-17",5,"MEATS",247.759,0
"30022","2013-01-17",50,"MEATS",836.696,0
"30055","2013-01-17",51,"MEATS",537.811,0
"30088","2013-01-17",52,"MEATS",0,0
"30121","2013-01-17",53,"MEATS",0,0
"30154","2013-01-17",54,"MEATS",47.134,0
"30187","2013-01-17",6,"MEATS",364.485,0
"30220","2013-01-17",7,"MEATS",388.231,0
"30253","2013-01-17",8,"MEATS",598.996,0
"30286","2013-01-17",9,"MEATS",384.063,0
"30319","2013-01-18",1,"MEATS",519.204,0
"30352","2013-01-18",10,"MEATS",165.366,0
"30385","2013-01-18",11,"MEATS",591.02,0
"30418","2013-01-18",12,"MEATS",127.591,0
"30451","2013-01-18",13,"MEATS",135.035,0
"30484","2013-01-18",14,"MEATS",350.239,0
"30517","2013-01-18",15,"MEATS",107.684,0
"30550","2013-01-18",16,"MEATS",81.664,0
"30583","2013-01-18",17,"MEATS",130.047,0
"30616","2013-01-18",18,"MEATS",74.025,0
"30649","2013-01-18",19,"MEATS",79.855,0
"30682","2013-01-18",2,"MEATS",668.481,0
"30715","2013-01-18",20,"MEATS",0,0
"30748","2013-01-18",21,"MEATS",0,0
"30781","2013-01-18",22,"MEATS",0,0
"30814","2013-01-18",23,"MEATS",320.891,0
"30847","2013-01-18",24,"MEATS",746.896,0
"30880","2013-01-18",25,"MEATS",383.112,0
"30913","2013-01-18",26,"MEATS",309.937,0
"30946","2013-01-18",27,"MEATS",155.008,0
"30979","2013-01-18",28,"MEATS",88.164,0
"31012","2013-01-18",29,"MEATS",0,0
"31045","2013-01-18",3,"MEATS",837.342,0
"31078","2013-01-18",30,"MEATS",55.44,0
"31111","2013-01-18",31,"MEATS",167.247,0
"31144","2013-01-18",32,"MEATS",49.457,0
"31177","2013-01-18",33,"MEATS",108.589,0
"31210","2013-01-18",34,"MEATS",167.496,0
"31243","2013-01-18",35,"MEATS",74.836,0
"31276","2013-01-18",36,"MEATS",0,0
"31309","2013-01-18",37,"MEATS",380.561,0
"31342","2013-01-18",38,"MEATS",182.794,0
"31375","2013-01-18",39,"MEATS",92.368004,0
"31408","2013-01-18",4,"MEATS",432.345,0
"31441","2013-01-18",40,"MEATS",19.379,0
"31474","2013-01-18",41,"MEATS",105.626,0
"31507","2013-01-18",42,"MEATS",0,0
"31540","2013-01-18",43,"MEATS",100.902,0
"31573","2013-01-18",44,"MEATS",1562.493,0
"31606","2013-01-18",45,"MEATS",1059.858,0
"31639","2013-01-18",46,"MEATS",1450.329,0
"31672","2013-01-18",47,"MEATS",2040.462,0
"31705","2013-01-18",48,"MEATS",1378.044,0
"31738","2013-01-18",49,"MEATS",523.517,0
"31771","2013-01-18",5,"MEATS",300.251,0
"31804","2013-01-18",50,"MEATS",567.467,0
"31837","2013-01-18",51,"MEATS",794.02203,0
"31870","2013-01-18",52,"MEATS",0,0
"31903","2013-01-18",53,"MEATS",0,0
"31936","2013-01-18",54,"MEATS",35.238,0
"31969","2013-01-18",6,"MEATS",490.91098,0
"32002","2013-01-18",7,"MEATS",835.683,0
"32035","2013-01-18",8,"MEATS",1016.946,0
"32068","2013-01-18",9,"MEATS",276.487,0
"32101","2013-01-19",1,"MEATS",284.484,0
"32134","2013-01-19",10,"MEATS",271.656,0
"32167","2013-01-19",11,"MEATS",573.523,0
"32200","2013-01-19",12,"MEATS",133.547,0
"32233","2013-01-19",13,"MEATS",267.52,0
"32266","2013-01-19",14,"MEATS",564.735,0
"32299","2013-01-19",15,"MEATS",131.526,0
"32332","2013-01-19",16,"MEATS",102.893,0
"32365","2013-01-19",17,"MEATS",277.839,0
"32398","2013-01-19",18,"MEATS",101.588,0
"32431","2013-01-19",19,"MEATS",176.42099,0
"32464","2013-01-19",2,"MEATS",522.878,0
"32497","2013-01-19",20,"MEATS",0,0
"32530","2013-01-19",21,"MEATS",0,0
"32563","2013-01-19",22,"MEATS",0,0
"32596","2013-01-19",23,"MEATS",609.849,0
"32629","2013-01-19",24,"MEATS",500.287,0
"32662","2013-01-19",25,"MEATS",274.208,0
"32695","2013-01-19",26,"MEATS",316.407,0
"32728","2013-01-19",27,"MEATS",204.648,0
"32761","2013-01-19",28,"MEATS",114.609,0
"32794","2013-01-19",29,"MEATS",0,0
"32827","2013-01-19",3,"MEATS",810.386,0
"32860","2013-01-19",30,"MEATS",47.014,0
"32893","2013-01-19",31,"MEATS",241.457,0
"32926","2013-01-19",32,"MEATS",63.687,0
"32959","2013-01-19",33,"MEATS",234.389,0
"32992","2013-01-19",34,"MEATS",198.584,0
"33025","2013-01-19",35,"MEATS",96.644,0
"33058","2013-01-19",36,"MEATS",0,0
"33091","2013-01-19",37,"MEATS",312.233,0
"33124","2013-01-19",38,"MEATS",233.562,0
"33157","2013-01-19",39,"MEATS",145.62,0
"33190","2013-01-19",4,"MEATS",435.23898,0
"33223","2013-01-19",40,"MEATS",51.66,0
"33256","2013-01-19",41,"MEATS",128.572,0
"33289","2013-01-19",42,"MEATS",0,0
"33322","2013-01-19",43,"MEATS",124.977005,0
"33355","2013-01-19",44,"MEATS",1204.592,0
"33388","2013-01-19",45,"MEATS",1456.609,0
"33421","2013-01-19",46,"MEATS",1301.827,0
"33454","2013-01-19",47,"MEATS",998.942,0
"33487","2013-01-19",48,"MEATS",1121.883,0
"33520","2013-01-19",49,"MEATS",627.531,0
"33553","2013-01-19",5,"MEATS",307.675,0
"33586","2013-01-19",50,"MEATS",1035.178,0
"33619","2013-01-19",51,"MEATS",720.994,0
"33652","2013-01-19",52,"MEATS",0,0
"33685","2013-01-19",53,"MEATS",0,0
"33718","2013-01-19",54,"MEATS",51.634,0
"33751","2013-01-19",6,"MEATS",598.136,0
"33784","2013-01-19",7,"MEATS",488.55002,0
"33817","2013-01-19",8,"MEATS",597.371,0
"33850","2013-01-19",9,"MEATS",375.245,0
"33883","2013-01-20",1,"MEATS",108.286,0
"33916","2013-01-20",10,"MEATS",215.234,0
"33949","2013-01-20",11,"MEATS",619.312,0
"33982","2013-01-20",12,"MEATS",146.803,0
"34015","2013-01-20",13,"MEATS",140.573,0
"34048","2013-01-20",14,"MEATS",366.134,0
"34081","2013-01-20",15,"MEATS",97.804,0
"34114","2013-01-20",16,"MEATS",95.102,0
"34147","2013-01-20",17,"MEATS",231.369,0
"34180","2013-01-20",18,"MEATS",166.73601,0
"34213","2013-01-20",19,"MEATS",148.097,0
"34246","2013-01-20",2,"MEATS",518.518,0
"34279","2013-01-20",20,"MEATS",0,0
"34312","2013-01-20",21,"MEATS",0,0
"34345","2013-01-20",22,"MEATS",0,0
"34378","2013-01-20",23,"MEATS",344.078,0
"34411","2013-01-20",24,"MEATS",431.998,0
"34444","2013-01-20",25,"MEATS",121.693,0
"34477","2013-01-20",26,"MEATS",396.891,0
"34510","2013-01-20",27,"MEATS",270.608,0
"34543","2013-01-20",28,"MEATS",150.77899,0
"34576","2013-01-20",29,"MEATS",0,0
"34609","2013-01-20",3,"MEATS",898.469,0
"34642","2013-01-20",30,"MEATS",63.082,0
"34675","2013-01-20",31,"MEATS",281.669,0
"34708","2013-01-20",32,"MEATS",52.764,0
"34741","2013-01-20",33,"MEATS",262.355,0
"34774","2013-01-20",34,"MEATS",176.193,0
"34807","2013-01-20",35,"MEATS",111.791,0
"34840","2013-01-20",36,"MEATS",0,0
"34873","2013-01-20",37,"MEATS",241.107,0
"34906","2013-01-20",38,"MEATS",236.267,0
"34939","2013-01-20",39,"MEATS",148.51,0
"34972","2013-01-20",4,"MEATS",524.453,0
"35005","2013-01-20",40,"MEATS",64.442,0
"35038","2013-01-20",41,"MEATS",179.229,0
"35071","2013-01-20",42,"MEATS",0,0
"35104","2013-01-20",43,"MEATS",78.933,0
"35137","2013-01-20",44,"MEATS",1294.506,0
"35170","2013-01-20",45,"MEATS",1611.706,0
"35203","2013-01-20",46,"MEATS",1756.694,0
"35236","2013-01-20",47,"MEATS",1129.624,0
"35269","2013-01-20",48,"MEATS",1145.302,0
"35302","2013-01-20",49,"MEATS",651.055,0
"35335","2013-01-20",5,"MEATS",467.425,0
"35368","2013-01-20",50,"MEATS",873.86304,0
"35401","2013-01-20",51,"MEATS",663.926,0
"35434","2013-01-20",52,"MEATS",0,0
"35467","2013-01-20",53,"MEATS",0,0
"35500","2013-01-20",54,"MEATS",90.857,0
"35533","2013-01-20",6,"MEATS",707.675,0
"35566","2013-01-20",7,"MEATS",354.945,0
"35599","2013-01-20",8,"MEATS",568.157,0
"35632","2013-01-20",9,"MEATS",411.93,0
"35665","2013-01-21",1,"MEATS",274.88602,0
"35698","2013-01-21",10,"MEATS",273.494,0
"35731","2013-01-21",11,"MEATS",577.76404,0
"35764","2013-01-21",12,"MEATS",195.06,0
"35797","2013-01-21",13,"MEATS",178.867,0
"35830","2013-01-21",14,"MEATS",405.844,0
"35863","2013-01-21",15,"MEATS",139.17,0
"35896","2013-01-21",16,"MEATS",93.606,0
"35929","2013-01-21",17,"MEATS",232.476,0
"35962","2013-01-21",18,"MEATS",83.258,0
"35995","2013-01-21",19,"MEATS",119.785,0
"36028","2013-01-21",2,"MEATS",507.268,0
"36061","2013-01-21",20,"MEATS",0,0
"36094","2013-01-21",21,"MEATS",0,0
"36127","2013-01-21",22,"MEATS",0,0
"36160","2013-01-21",23,"MEATS",401.406,0
"36193","2013-01-21",24,"MEATS",327.411,0
"36226","2013-01-21",25,"MEATS",137.283,0
"36259","2013-01-21",26,"MEATS",260.785,0
"36292","2013-01-21",27,"MEATS",184.206,0
"36325","2013-01-21",28,"MEATS",63.924,0
"36358","2013-01-21",29,"MEATS",0,0
"36391","2013-01-21",3,"MEATS",601.284,0
"36424","2013-01-21",30,"MEATS",41.659,0
"36457","2013-01-21",31,"MEATS",217.952,0
"36490","2013-01-21",32,"MEATS",73.089,0
"36523","2013-01-21",33,"MEATS",105.423,0
"36556","2013-01-21",34,"MEATS",193.303,0
"36589","2013-01-21",35,"MEATS",73.233,0
"36622","2013-01-21",36,"MEATS",0,0
"36655","2013-01-21",37,"MEATS",212.061,0
"36688","2013-01-21",38,"MEATS",160.992,0
"36721","2013-01-21",39,"MEATS",107.789,0
